Price,Close,High,Low,Open,Volume
Ticker,DOC,DOC,DOC,DOC,DOC
Date,,,,,
2018-01-02,18.215564727783203,18.391322782926558,18.131201612233816,18.335080258917788,3661700
2018-01-03,18.208532333374023,18.3632002638588,18.13119970905904,18.264774851479196,2804300
2018-01-04,17.75859260559082,18.243685173719896,17.730470675414093,18.208532760998985,3702800
2018-01-05,17.582836151123047,17.73750275826704,17.40004761126512,17.72344179191007,4060800
2018-01-08,17.596895217895508,17.702349772333847,17.512530769788388,17.617985324226726,3631700
2018-01-09,17.22429084777832,17.625019032545552,17.21022988036566,17.603928922354218,4296800
2018-01-10,17.12586784362793,17.189140860069134,17.006352294897624,17.189140860069134,3465300
2018-01-11,16.992286682128906,17.301621195633107,16.943074647442927,17.168044715108756,5544000
2018-01-12,16.61968231201172,16.978228927997712,16.598592202259834,16.957138818245824,5103400
2018-01-16,16.675926208496094,16.929018273716192,16.661866581149884,16.697017660907015,3902400
2018-01-17,16.675926208496094,16.774351645485986,16.514229096128915,16.774351645485986,3860000
2018-01-18,16.401735305786133,16.63373579516704,16.38767434499286,16.598584734110883,4207200
2018-01-19,16.465011596679688,16.479072560298174,16.282223092421226,16.415799564942272,3573300
2018-01-22,16.626708984375,16.682951499034097,16.42283037158353,16.443920476501113,3710300
2018-01-23,17.069616317749023,17.125858820405238,16.66888697778058,16.66888697778058,5175400
2018-01-24,17.02040672302246,17.118832130158022,16.950104584832204,17.04852865104043,4408000
2018-01-25,17.139925003051758,17.146955486191555,16.95010732198745,17.01338032931807,3170100
2018-01-26,17.034469604492188,17.168046095758726,16.879803005765528,17.125864539910996,2699500
2018-01-29,16.879802703857422,16.96416581404398,16.697014177216598,16.936045224290947,2883900
2018-01-30,16.577499389648438,16.929015493195628,16.57046890666619,16.823560930316972,3833300
2018-01-31,16.92901611328125,17.02744019678279,16.570469513618765,16.605621929817577,7906200
2018-02-01,16.570463180541992,17.090706673104094,16.535312118705153,16.964160705008194,3552000
2018-02-02,16.774349212646484,16.816530770422855,16.27519563873716,16.44392321077019,4547500
