Price,Close,High,Low,Open,Volume
Ticker,ZBRA,ZBRA,ZBRA,ZBRA,ZBRA
Date,,,,,
2018-01-02,103.70999908447266,105.13999938964844,102.75,104.0999984741211,310600
2018-01-03,105.7699966430664,106.25,103.4800033569336,103.7300033569336,253000
2018-01-04,107.86000061035156,108.11000061035156,105.83999633789062,106.16999816894531,435200
2018-01-05,109.54000091552734,109.94999694824219,108.01000213623047,108.05999755859375,301800
2018-01-08,110.62999725341797,111.4000015258789,109.56999969482422,109.7300033569336,218600
2018-01-09,114.0199966430664,114.44000244140625,111.33999633789062,111.33999633789062,355400
2018-01-10,114.77999877929688,114.98999786376953,113.18000030517578,113.45999908447266,403000
2018-01-11,121.16999816894531,121.29000091552734,114.29000091552734,114.94999694824219,493200
2018-01-12,123.1500015258789,123.66000366210938,119.8499984741211,121.0,420800
2018-01-16,123.37999725341797,124.62000274658203,123.02999877929688,123.16000366210938,402100
2018-01-17,123.77999877929688,124.37999725341797,123.20999908447266,123.52999877929688,444900
2018-01-18,123.2300033569336,124.80000305175781,123.04000091552734,124.20999908447266,387200
2018-01-19,123.75,124.44999694824219,122.19000244140625,123.62000274658203,310400
2018-01-22,124.29000091552734,124.3499984741211,122.05000305175781,123.2699966430664,186700
2018-01-23,125.68000030517578,126.27999877929688,122.94999694824219,124.29000091552734,392800
2018-01-24,123.3499984741211,126.48999786376953,123.1500015258789,125.69000244140625,448700
2018-01-25,123.5,124.73999786376953,122.27999877929688,123.8499984741211,246200
2018-01-26,123.4800033569336,124.58000183105469,122.79000091552734,123.87999725341797,405100
2018-01-29,124.61000061035156,125.33999633789062,122.0999984741211,123.7699966430664,234300
2018-01-30,124.12999725341797,124.69000244140625,122.94000244140625,124.19999694824219,244800
2018-01-31,123.16000366210938,125.94999694824219,122.83000183105469,125.55000305175781,214800
2018-02-01,121.5,123.25,120.75,122.55000305175781,262100
2018-02-02,120.7300033569336,122.77999877929688,120.13999938964844,121.93000030517578,287500
2018-02-05,117.0199966430664,121.83999633789062,117.0199966430664,119.27999877929688,373700
2018-02-06,116.51000213623047,117.45999908447266,113.33000183105469,115.5199966430664,283600
2018-02-07,116.43000030517578,117.12999725341797,115.33000183105469,116.18000030517578,240400
2018-02-08,113.54000091552734,117.93000030517578,113.5199966430664,116.9000015258789,253100
2018-02-09,114.91999816894531,115.66000366210938,110.4800033569336,114.80000305175781,410100
2018-02-12,116.01000213623047,116.98999786376953,114.56999969482422,115.36000061035156,253600
2018-02-13,116.70999908447266,116.94000244140625,115.37999725341797,115.69999694824219,199200
2018-02-14,118.80000305175781,118.93000030517578,116.0,116.2699966430664,299500
2018-02-15,120.54000091552734,120.62000274658203,118.25,119.66000366210938,287800
2018-02-16,120.25,121.01000213623047,119.6500015258789,120.13999938964844,223900
2018-02-20,120.06999969482422,121.51000213623047,119.3499984741211,119.91000366210938,537500
2018-02-21,120.3499984741211,122.06999969482422,120.08999633789062,120.31999969482422,645800
2018-02-22,135.24000549316406,137.55999755859375,127.51000213623047,129.0,1421300
2018-02-23,141.89999389648438,142.64999389648438,136.82000732421875,137.0,797800
2018-02-26,140.99000549316406,144.52999877929688,140.25,142.24000549316406,771800
2018-02-27,140.3699951171875,143.52000427246094,140.32000732421875,142.19000244140625,516500
2018-02-28,138.13999938964844,141.75999450683594,137.8000030517578,140.39999389648438,315200
2018-03-01,140.67999267578125,141.8300018310547,136.22999572753906,138.66000366210938,375600
2018-03-02,135.4499969482422,140.0,135.16000366210938,139.3000030517578,398100
2018-03-05,141.02000427246094,141.41000366210938,132.64999389648438,135.27000427246094,546300
2018-03-06,143.22000122070312,143.41000366210938,141.4499969482422,141.55999755859375,384500
2018-03-07,143.97999572753906,145.5500030517578,141.02000427246094,141.86000061035156,381000
2018-03-08,141.39999389648438,144.97999572753906,141.27000427246094,144.82000732421875,253800
2018-03-09,141.17999267578125,143.9199981689453,139.9499969482422,141.52999877929688,611500
2018-03-12,144.75,145.17999267578125,142.75,142.75,365000
2018-03-13,144.1999969482422,145.17999267578125,142.75,142.75,803600
2018-03-14,146.7899932861328,147.88999938964844,144.3699951171875,144.77999877929688,460500
2018-03-15,144.39999389648438,147.99000549316406,144.1199951171875,147.32000732421875,331800
2018-03-16,143.33999633789062,145.10000610351562,143.33999633789062,144.27999877929688,532900
2018-03-19,139.88999938964844,142.9499969482422,139.25,142.8000030517578,353400
2018-03-20,142.33999633789062,142.55999755859375,139.8800048828125,139.89999389648438,275700
2018-03-21,143.4600067138672,144.64999389648438,142.64999389648438,142.69000244140625,286600
2018-03-22,138.2899932861328,142.60000610351562,138.1199951171875,141.9600067138672,397900
2018-03-23,136.35000610351562,140.6699981689453,136.22000122070312,138.69000244140625,308200
2018-03-26,140.39999389648438,142.25999450683594,138.0500030517578,140.22000122070312,516400
2018-03-27,135.4600067138672,140.6300048828125,134.82000732421875,140.6300048828125,384200
2018-03-28,135.9499969482422,137.14999389648438,132.94000244140625,135.02000427246094,363100
2018-03-29,139.19000244140625,140.0,136.63999938964844,137.05999755859375,224200
2018-04-02,137.39999389648438,139.97999572753906,135.02000427246094,137.86000061035156,430400
2018-04-03,139.80999755859375,140.94000244140625,134.4600067138672,138.35000610351562,622700
2018-04-04,139.47999572753906,140.27999877929688,136.75,138.19000244140625,587000
2018-04-05,139.17999267578125,140.3300018310547,138.52999877929688,140.0800018310547,303400
2018-04-06,135.44000244140625,139.86000061035156,134.5,138.5,342100
2018-04-09,136.14999389648438,138.7100067138672,135.9499969482422,136.33999633789062,216400
2018-04-10,141.58999633789062,142.77000427246094,137.9199981689453,138.1999969482422,340200
2018-04-11,141.25,142.0399932861328,138.75,140.47000122070312,223000
2018-04-12,141.3000030517578,143.39999389648438,141.27000427246094,141.85000610351562,331900
2018-04-13,141.24000549316406,142.99000549316406,141.08999633789062,141.6999969482422,330700
2018-04-16,141.7899932861328,142.9499969482422,140.17999267578125,142.5,234700
2018-04-17,144.27999877929688,144.7100067138672,142.44000244140625,143.22000122070312,316400
2018-04-18,145.50999450683594,146.6999969482422,142.89999389648438,144.99000549316406,239000
2018-04-19,142.5,145.77999877929688,141.97999572753906,145.22000122070312,162600
2018-04-20,142.14999389648438,143.19000244140625,140.7899932861328,142.0500030517578,250200
2018-04-23,139.55999755859375,143.72000122070312,138.67999267578125,142.97000122070312,247200
2018-04-24,137.75,142.08999633789062,136.2899932861328,140.13999938964844,294100
2018-04-25,136.8800048828125,138.9199981689453,135.75,137.86000061035156,418400
2018-04-26,136.36000061035156,137.97000122070312,135.19000244140625,136.91000366210938,266900
2018-04-27,135.1300048828125,138.35000610351562,134.27000427246094,136.8000030517578,320500
2018-04-30,134.8300018310547,136.94000244140625,134.77999877929688,135.1199951171875,231400
2018-05-01,136.77999877929688,137.07000732421875,133.74000549316406,134.35000610351562,333600
2018-05-02,133.1199951171875,137.0399932861328,132.91000366210938,135.17999267578125,434000
2018-05-03,133.5399932861328,134.0500030517578,130.7899932861328,132.44000244140625,396400
2018-05-04,134.6699981689453,135.88999938964844,132.35000610351562,133.1699981689453,362900
2018-05-07,137.47999572753906,137.75,134.9600067138672,135.3800048828125,426500
2018-05-08,153.24000549316406,157.17999267578125,144.99000549316406,145.92999267578125,1501200
2018-05-09,149.57000732421875,155.66000366210938,149.13999938964844,155.2899932861328,536100
2018-05-10,153.1199951171875,154.55999755859375,149.64999389648438,149.97000122070312,375800
2018-05-11,155.57000732421875,155.6999969482422,152.91000366210938,153.49000549316406,445400
2018-05-14,153.64999389648438,156.0,153.0,155.27999877929688,314600
2018-05-15,154.4499969482422,154.72000122070312,149.72000122070312,152.13999938964844,378900
2018-05-16,156.0399932861328,156.80999755859375,152.11000061035156,153.85000610351562,334500
2018-05-17,153.6300048828125,156.25,152.27000427246094,155.02999877929688,308400
2018-05-18,152.6300048828125,154.58999633789062,152.60000610351562,152.6999969482422,177000
2018-05-21,154.16000366210938,155.14999389648438,152.02999877929688,152.02999877929688,223300
2018-05-22,154.19000244140625,155.69000244140625,153.52999877929688,154.5800018310547,245500
2018-05-23,152.9600067138672,154.00999450683594,152.27999877929688,154.00999450683594,195200
2018-05-24,153.80999755859375,154.4499969482422,152.02000427246094,153.08999633789062,312200
2018-05-25,154.9499969482422,155.22000122070312,153.3800048828125,153.6999969482422,272700
2018-05-29,153.99000549316406,156.32000732421875,153.6300048828125,154.02000427246094,250800
2018-05-30,156.1300048828125,156.89999389648438,153.42999267578125,154.3800048828125,360200
2018-05-31,153.50999450683594,157.8000030517578,152.57000732421875,156.4199981689453,536900
2018-06-01,152.49000549316406,154.47000122070312,152.1999969482422,154.00999450683594,715300
2018-06-04,153.3000030517578,153.91000366210938,152.57000732421875,152.86000061035156,519500
2018-06-05,156.77999877929688,156.89999389648438,154.0,154.27999877929688,522200
2018-06-06,158.97999572753906,159.39999389648438,156.05999755859375,157.1699981689453,465800
2018-06-07,158.1699981689453,159.8300018310547,157.88999938964844,159.47999572753906,429600
2018-06-08,160.66000366210938,161.72000122070312,157.83999633789062,158.72999572753906,662900
2018-06-11,158.77999877929688,161.3800048828125,158.60000610351562,160.9600067138672,263700
2018-06-12,160.94000244140625,161.1300048828125,158.77000427246094,158.77000427246094,264200
2018-06-13,158.02000427246094,160.25999450683594,157.75,160.22000122070312,283600
2018-06-14,157.72999572753906,159.72999572753906,157.6199951171875,158.9199981689453,261000
2018-06-15,155.9600067138672,157.47000122070312,154.52999877929688,155.47000122070312,863200
2018-06-18,155.0399932861328,157.80999755859375,154.94000244140625,155.86000061035156,516700
2018-06-19,152.55999755859375,154.99000549316406,149.4499969482422,153.0,515200
2018-06-20,153.02999877929688,155.27999877929688,152.72000122070312,153.13999938964844,231900
2018-06-21,150.69000244140625,153.58999633789062,150.1999969482422,153.0,316300
2018-06-22,147.8800048828125,151.83999633789062,147.75,151.83999633789062,482000
2018-06-25,142.2100067138672,147.75,141.02999877929688,147.75,562400
2018-06-26,143.22000122070312,144.36000061035156,141.36000061035156,143.1999969482422,568900
2018-06-27,141.75999450683594,144.77999877929688,141.6699981689453,143.9600067138672,384200
2018-06-28,143.30999755859375,143.83999633789062,140.07000732421875,140.94000244140625,230100
2018-06-29,143.25,145.69000244140625,143.22000122070312,144.11000061035156,255400
2018-07-02,148.27999877929688,148.57000732421875,140.60000610351562,141.88999938964844,594000
2018-07-03,148.32000732421875,150.4199981689453,147.24000549316406,148.86000061035156,324200
2018-07-05,148.25,150.66000366210938,147.32000732421875,149.9600067138672,448300
2018-07-06,148.25,149.13999938964844,147.11000061035156,147.75999450683594,150500
2018-07-09,149.72000122070312,150.32000732421875,148.61000061035156,149.66000366210938,286300
2018-07-10,149.8699951171875,150.6300048828125,149.00999450683594,149.5,270200
2018-07-11,146.6699981689453,149.1199951171875,146.1699981689453,149.1199951171875,285500
2018-07-12,149.36000061035156,149.60000610351562,147.5500030517578,147.94000244140625,434300
2018-07-13,149.42999267578125,149.9600067138672,148.5,149.3300018310547,584700
2018-07-16,146.8000030517578,149.3300018310547,145.6999969482422,148.58999633789062,267400
2018-07-17,148.22000122070312,148.41000366210938,145.64999389648438,146.80999755859375,325800
2018-07-18,149.08999633789062,150.0,147.64999389648438,147.85000610351562,590000
2018-07-19,148.9499969482422,149.75999450683594,147.69000244140625,148.9600067138672,306700
2018-07-20,145.9600067138672,148.69000244140625,145.6999969482422,148.66000366210938,180100
2018-07-23,146.16000366210938,146.6300048828125,144.07000732421875,145.6199951171875,353600
2018-07-24,144.05999755859375,147.47999572753906,143.27999877929688,146.94000244140625,213200
2018-07-25,145.39999389648438,145.85000610351562,143.02000427246094,144.07000732421875,220300
2018-07-26,145.91000366210938,146.86000061035156,142.1999969482422,145.2100067138672,134200
2018-07-27,140.52999877929688,147.3000030517578,139.39999389648438,146.5500030517578,319600
2018-07-30,136.77000427246094,142.0,136.5,140.57000732421875,459500
2018-07-31,137.92999267578125,140.25999450683594,136.16000366210938,136.66000366210938,366000
2018-08-01,138.8300018310547,140.44000244140625,137.39999389648438,137.39999389648438,457400
2018-08-02,142.0399932861328,142.19000244140625,136.6300048828125,136.6300048828125,331300
2018-08-03,142.24000549316406,144.4600067138672,140.27999877929688,142.2899932861328,267200
2018-08-06,142.14999389648438,143.9499969482422,141.07000732421875,142.25,585100
2018-08-07,166.6199951171875,167.24000549316406,152.77000427246094,154.0,1703700
2018-08-08,157.3800048828125,167.61000061035156,156.83999633789062,165.77999877929688,886400
2018-08-09,161.94000244140625,165.0399932861328,157.5399932861328,158.1699981689453,551500
2018-08-10,161.25999450683594,164.44000244140625,160.3300018310547,161.19000244140625,306200
2018-08-13,161.94000244140625,164.64999389648438,160.41000366210938,161.92999267578125,483700
2018-08-14,164.0,166.86000061035156,157.00999450683594,163.0,524500
2018-08-15,162.4600067138672,163.47000122070312,160.19000244140625,163.05999755859375,413900
2018-08-16,161.88999938964844,164.5,161.47000122070312,164.5,319100
2018-08-17,163.57000732421875,164.38999938964844,160.8800048828125,160.8800048828125,304900
2018-08-20,165.72000122070312,166.38999938964844,163.52999877929688,164.6999969482422,304400
2018-08-21,168.8800048828125,169.3800048828125,165.11000061035156,165.85000610351562,341000
2018-08-22,169.22000122070312,171.22999572753906,167.75999450683594,168.86000061035156,441200
2018-08-23,169.00999450683594,170.57000732421875,168.13999938964844,168.63999938964844,315500
2018-08-24,168.91000366210938,171.14999389648438,168.25999450683594,169.8300018310547,210400
2018-08-27,170.07000732421875,171.25999450683594,168.3800048828125,169.41000366210938,233200
2018-08-28,169.97999572753906,170.9199981689453,168.3699951171875,170.75999450683594,350900
2018-08-29,170.8699951171875,171.6699981689453,169.66000366210938,170.1699981689453,288200
2018-08-30,170.3000030517578,171.67999267578125,169.66000366210938,170.9600067138672,317900
2018-08-31,171.74000549316406,172.0399932861328,169.42999267578125,170.25999450683594,196700
2018-09-04,169.9600067138672,172.72999572753906,168.5399932861328,171.30999755859375,246000
2018-09-05,167.1699981689453,169.6999969482422,165.13999938964844,169.6199951171875,167100
