Price,Close,High,Low,Open,Volume
Ticker,CI,CI,CI,CI,CI
Date,,,,,
2018-01-02,188.99156188964844,191.2494570280346,188.78629740100584,190.46572765504422,1115900
2018-01-03,192.163818359375,192.49970440346982,187.81596407655945,188.9542437683984,1362800
2018-01-04,193.17147827148438,194.10449355614253,192.2664665431147,192.2664665431147,888600
2018-01-05,196.44635009765625,196.94084700689396,193.69395814856213,193.98319057811455,755000
2018-01-08,194.27244567871094,196.39039438261412,193.79661300392044,195.71862223191957,1130900
2018-01-09,193.9458770751953,195.19612834047516,193.10616903788295,194.04850932301645,1280200
2018-01-10,193.21807861328125,193.3020465489467,191.3147342214669,191.90252400780454,1113600
2018-01-11,196.76353454589844,197.20205273876715,193.60993926186703,194.15108967512373,1196600
2018-01-12,199.0961151123047,199.4133368669326,197.6872672702697,198.69492540557215,1151300
2018-01-16,200.36502075195312,201.8485115516597,199.53463776626683,200.66359245932387,1442400
2018-01-17,205.5991973876953,206.31762296386418,200.7381827035935,201.25134382942844,1410600
2018-01-18,204.94615173339844,205.69256684811793,203.54662873205592,205.59925962002143,1380300
2018-01-19,205.40330505371094,206.41096324909114,203.9291534621536,205.87915195070565,1363900
2018-01-22,205.96307373046875,206.0097273306316,204.0317257298315,205.7298199663346,882200
2018-01-23,205.0673828125,206.29896957959397,204.06906405736834,206.01906220191984,821200
2018-01-24,206.1963348388672,207.76379335607186,205.45925918208937,206.34562067003347,718600
2018-01-25,207.0174102783203,208.02506836936314,205.26333720465152,206.97075667252838,760500
2018-01-26,211.06668090820312,211.11333451138964,206.61619481381027,207.1200309495352,977000
2018-01-29,208.90208435058594,211.91573350607095,208.79012708941713,210.63749308210848,936100
2018-01-30,193.96453857421875,201.12076378982505,193.24611284981376,197.41669213090182,4717400
2018-01-31,194.39370727539062,205.14203128084722,194.384368012651,200.00112305971325,2719900
2018-02-01,191.27740478515625,195.59726889840292,185.5207038002895,193.4326814476055,2755300
2018-02-02,190.7642822265625,195.55997948770687,189.59801329888458,190.4563855212538,2158300
2018-02-05,183.25352478027344,190.76430023071535,180.24921460009668,189.77529212789057,2260100
2018-02-06,184.35447692871094,186.60304706261934,178.75638551683235,180.0906047064051,3059200
2018-02-07,182.34849548339844,185.0449088791582,181.35950163561338,183.18820348031872,1729000
2018-02-08,176.591796875,184.83964810571752,176.47982536626142,182.17122397381684,1637100
2018-02-09,180.79034423828125,182.02191679666998,174.60444942155954,179.15756777422067,2870300
2018-02-12,180.59442138671875,183.59873149548167,179.9599778788718,181.96595488144453,945400
2018-02-13,182.34849548339844,182.47911704373453,178.27122355884532,179.14824590014064,842100
2018-02-14,182.4511260986328,182.8896443837096,180.5104527647505,180.96763534018947,645400
2018-02-15,179.08297729492188,184.09326541315144,177.94469737344667,183.2069036347398,1654500
2018-02-16,180.82765197753906,182.03124941393375,178.5510928843191,179.1015826062688,1019400
2018-02-20,179.69871520996094,180.4637801942314,177.90731367716813,179.67072589569986,919600
2018-02-21,178.81231689453125,182.22715517006876,178.77500255912094,180.01591420252706,684500
2018-02-22,179.04562377929688,181.84466957618022,178.36452662165988,179.88534606037177,1105000
2018-02-23,181.74203491210938,181.8260171047789,179.18558222974218,180.25854407628103,1116800
2018-02-26,182.75901794433594,183.64537951766104,181.10757709009576,182.199203141877,973300
2018-02-27,183.66403198242188,185.7539767387874,182.48842382028536,183.02957429803885,1224900
2018-02-28,182.7683563232422,185.51142342966097,182.74969203201488,183.53343566005086,2302400
2018-03-01,180.46377563476562,182.99225277368518,178.84966352754176,182.32048077503055,1735900
2018-03-02,180.12789916992188,180.71570325902826,178.37382616540197,179.87598109792185,884600
2018-03-05,179.45614624023438,180.32385780875097,176.93700796209518,178.98963862440553,951700
2018-03-06,181.12625122070312,181.29418712855582,178.1685946489426,179.89466428305306,1067000
2018-03-07,181.2382049560547,181.4061408606304,179.16691004619375,179.60542833482896,1276600
2018-03-08,160.4785919189453,170.34056803501255,159.60155547593808,170.0046820405987,17357000
2018-03-09,161.78514099121094,163.0263415738031,160.57193623649727,161.54250573626572,6222900
2018-03-12,156.13909912109375,162.0091384612362,155.89646384127684,161.9811426304879,8525200
2018-03-13,153.4140625,156.78303178838598,152.1355387618575,156.33508425618928,7182900
2018-03-14,155.73776245117188,156.42834502526878,152.67676259628223,153.72197789112542,4874000
