Price,Close,High,Low,Open,Volume
Ticker,VICI,VICI,VICI,VICI,VICI
Date,,,,,
2018-01-02,13.933685302734375,14.280294383288918,13.829702843009754,13.864363222181723,427900
2018-01-03,13.975281715393066,14.28029815710539,13.864366886081143,14.210976058233172,231300
2018-01-04,14.003006935119629,14.210971847912935,13.933684856785636,13.968345234848298,447800
2018-01-05,14.003006935119629,14.003006935119629,13.968345234848298,14.003006935119629,78300
2018-01-08,14.003006935119629,14.003006935119629,13.899023156514305,14.003006935119629,59200
2018-01-09,14.009936332702637,14.009936332702637,13.864361175024962,14.003005315658617,224700
2018-01-10,13.864364624023438,14.00300879914721,13.795042536461551,13.795042536461551,367500
2018-01-11,13.864364624023438,13.864364624023438,13.76038215378503,13.864364624023438,37800
2018-01-12,13.857431411743164,13.864363752284358,13.51775465847725,13.864363752284358,1109300
2018-01-16,14.904187202453613,15.93708187781911,14.210969193037167,14.210969193037167,2005000
2018-01-17,14.751681327819824,14.765544684644155,14.730884309270476,14.730884309270476,233000
2018-01-18,14.55758285522461,14.800209500586789,14.546490845219523,14.730887413024902,634400
2018-01-19,14.38427734375,14.557581890060241,14.384277343750002,14.453599426715849,955700
2018-01-22,15.937084197998047,15.937084197998049,14.072327110971298,14.384275789506697,3600
2018-01-23,14.55758285522461,14.904191970825195,14.55758285522461,14.55758285522461,127300
2018-01-24,14.55758285522461,14.626904942786496,13.517755508422852,14.384278297424316,20000
2018-01-25,14.50905704498291,14.66156457201472,14.50905704498291,14.66156457201472,73500
2018-01-26,14.626900672912598,14.6269006729126,14.557578605587159,14.557578605587159,5000
2018-01-29,14.626900672912598,14.6269006729126,14.280291658493857,14.280291658493857,24900
2018-01-30,14.592243194580078,14.62690489936254,14.557582812006455,14.592243194580078,40100
2018-01-31,15.250797271728516,15.923218311805117,14.488257143700388,14.592239587929562,643200
2018-02-01,14.481321334838867,14.786337577412167,14.328813874656317,14.613033104483188,24638300
2018-02-02,14.564516067504883,14.626905817822081,14.141652498068074,14.384279157945077,4923100
2018-02-05,14.287223815917969,14.626900487067488,12.817601031683376,14.405070932211347,4454000
2018-02-06,14.21097183227539,14.495191163144206,13.517753694115616,14.030734957688809,9323000
2018-02-07,14.391212463378906,14.509059630515887,14.079263690896013,14.079263690896013,15743200
2018-02-08,13.864364624023438,14.349617914747796,13.795042536461551,14.245634122300544,7726200
2018-02-09,13.801974296569824,14.072328972253324,13.17807817918778,13.864364040528907,5664400
2018-02-12,13.573212623596191,13.864364327359084,13.413772751161678,13.836634964044134,2149100
2018-02-13,13.65639591217041,13.691056285275057,13.448429706917093,13.65639591217041,1396400
2018-02-14,13.621735572814941,13.711854667391377,13.392973649810425,13.635600252320334,2311500
2018-02-15,13.760380744934082,13.829702825398455,13.490024763343897,13.732651383864848,2318700
