Price,Close,High,Low,Open,Volume
Ticker,IPG,IPG,IPG,IPG,IPG
Date,,,,,
2018-01-02,15.321308135986328,15.328874387251958,14.489039257260393,14.617662642546353,5973800
2018-01-03,14.950569152832031,15.306174271996928,14.837078280172149,15.275910712741172,5489500
2018-01-04,15.260787010192871,15.306183096807079,14.829520579568957,14.965710282527157,4165600
2018-01-05,15.275918006896973,15.344012851630715,15.169991891135911,15.268351752691508,3689100
2018-01-08,15.396968841552734,15.41210134372627,15.094326013656199,15.253212957133817,4270800
2018-01-09,15.366707801818848,15.533162482443407,15.23051813334974,15.442368889092265,3861000
2018-01-10,15.813105583190918,15.873634160382348,15.230517125776462,15.306178208044527,7072200
2018-01-11,16.236806869506836,16.236806869506836,15.813106796653042,15.843371809128781,7296700
2018-01-12,16.448659896850586,16.547019757851853,16.25194161796347,16.297339142940405,8045500
2018-01-16,16.055221557617188,16.675641342089133,16.032524240762598,16.531885415177257,7542000
2018-01-17,16.32760238647461,16.441093310392304,15.979563360711628,16.115751603543625,2915400
2018-01-18,16.342735290527344,16.350301544720594,15.88877014074025,15.926599968591079,5727900
2018-01-19,16.153575897216797,16.365425145539326,16.070348582167362,16.304896582716495,3516200
2018-01-22,16.615108489990234,16.622674742026827,16.146012408641703,16.16871116475148,3737500
2018-01-23,16.441091537475586,16.577281208737034,16.16871363806793,16.577281208737034,3939500
2018-01-24,16.509185791015625,16.68320527899613,16.44865721071305,16.57728062424542,3493400
2018-01-25,16.161149978637695,16.58485012369602,16.123318706596034,16.539454040361495,3804300
2018-01-26,16.577281951904297,16.59998071250388,16.183845426870004,16.23680775848706,3694000
2018-01-29,16.463788986206055,16.751299369110047,16.41839291377177,16.478921491389194,4507500
2018-01-30,16.41839027404785,16.637805791465553,16.395691519922615,16.49404990156885,4608400
2018-01-31,16.562150955200195,16.59241597209295,16.388131437413165,16.456226282306428,4845000
2018-02-01,16.47135353088379,16.62267423767935,16.433522271848666,16.45622102726974,3093600
2018-02-02,16.108182907104492,16.44865559673026,16.062785393995686,16.44108934454546,4855000
2018-02-05,15.71474838256836,16.327600453668882,15.71474838256836,16.009825038447275,7761300
2018-02-06,15.873634338378906,16.093051335105184,15.321310884924326,15.344009642793809,7623600
2018-02-07,16.115753173828125,16.395698827010108,15.843375218508811,15.858506284887554,4599000
2018-02-08,16.146020889282227,16.819401799964623,16.146020889282227,16.380569053152087,8387400
2018-02-09,16.448659896850586,16.562150823062076,15.714750560441885,16.267074126289117,9966300
2018-02-12,16.577281951904297,16.872358624122363,16.48648979573657,16.63781053705455,7735100
2018-02-13,16.81182861328125,16.917754710647834,16.494053207411856,16.51675196608652,6835700
2018-02-14,18.52933120727539,18.998428839219542,17.765156893870692,18.022403749595654,16878100
2018-02-15,18.960596084594727,19.043823426429643,18.08293091964276,18.49149993252483,11710100
2018-02-16,19.164878845214844,19.679372469480764,18.975726862359146,19.081651510961503,11777700
2018-02-20,18.688220977783203,19.15731719993543,18.52176626924526,18.877373006128717,8080300
2018-02-21,18.46123695373535,18.89250333054772,18.46123695373535,18.703351309621915,6826900
2018-02-22,18.113195419311523,18.627689075872556,18.075364154496626,18.536895483432,7601400
2018-02-23,18.340177536010742,18.38557361141666,18.02996837502573,18.27964895443111,5617300
2018-02-26,18.53689193725586,18.574721751718577,18.27207890667208,18.514193182709278,4251500
2018-02-27,17.992137908935547,18.58229119744205,17.992137908935547,18.536895123660436,5890800
2018-02-28,17.862369537353516,18.228776774146638,17.862369537353516,18.099007362452458,10323900
2018-03-01,17.564661026000977,17.740230950178802,17.335655447707,17.55702736112724,10306600
2018-03-02,17.999771118164062,18.060838985884107,17.427259312298826,17.495960845480482,6790700
2018-03-05,18.007408142089844,18.167710778762334,17.86237138321491,17.900539717641514,6154200
2018-03-06,18.06847381591797,18.205876891137354,17.740233459776753,18.083741147825215,5309400
2018-03-07,17.90816307067871,18.02266656134884,17.686792664392687,17.91579673378821,3452200
2018-03-08,18.053207397460938,18.106641605867033,17.557030733153372,17.96923997966835,5305100
2018-03-09,18.266942977905273,18.274576643113,17.862367457732375,18.08373938083814,4210600
2018-03-12,18.114274978637695,18.3280132647711,18.00740656355747,18.28221272344714,5630200
2018-03-13,17.892908096313477,18.19061385900997,17.84710608976536,18.160080643951144,5963700
2018-03-14,17.892908096313477,18.053210751312125,17.839473877980595,18.03031120401132,4564400
2018-03-15,17.984506607055664,18.007407607031165,17.793669308512282,17.938706063077703,3939100
2018-03-16,17.999771118164062,18.22877525812103,17.961604246828838,18.037937989499287,15968200
2018-03-19,17.87000274658203,18.099006899729737,17.72496600640294,17.938704283720924,5258700
2018-03-20,17.46542739868164,18.099007116344257,17.427260524691196,17.923437166431547,5517000
2018-03-21,17.488325119018555,17.618094504626924,17.320388866572934,17.480691454456576,3613100
2018-03-22,16.969249725341797,17.43489313077685,16.94635018472881,17.31275739426484,5895700
2018-03-23,16.81657600402832,17.129548921901417,16.808942340668924,16.969244903298964,4911100
2018-03-26,17.35092544555664,17.396727441842163,16.915816672654657,17.083752957782796,4189800
2018-03-27,17.36619758605957,17.633370147809,17.28986236042069,17.46543236020879,3932800
2018-03-28,17.442529678344727,17.80130328163252,17.41962867797497,17.465429222741417,5023900
2018-03-29,17.579925537109375,17.702061243561385,17.42725517605813,17.442522503357747,4387900
2018-04-02,17.305124282836914,17.71733204277041,17.11428700642979,17.58756409254752,4466500
2018-04-03,17.335657119750977,17.411992319878255,17.167720844249242,17.335657119750977,3605700
