Price,Close,High,Low,Open,Volume
Ticker,KHC,KHC,KHC,KHC,KHC
Date,,,,,
2018-01-02,55.69862365722656,56.63151483670058,55.5973801664951,56.5664321000974,4009000
2018-01-03,55.69140625,56.11084128196065,55.611856990048025,55.92282077421733,3369300
2018-01-04,56.342262268066406,56.56644354040338,55.72756242770398,55.850505706191,3608500
2018-01-05,56.291648864746094,56.64600675863979,55.85051946714259,56.43628642879217,4152500
2018-01-08,56.75447082519531,56.826786832322085,56.27717524691474,56.27717524691474,3126900
2018-01-09,56.85572052001953,56.92803653500854,56.443513165488106,56.79786550108502,3436500
2018-01-10,56.32780075073242,56.87741237270158,55.973448430088254,56.87741237270158,3823700
2018-01-11,55.77817153930664,56.55196420947644,55.698622296053614,56.42179322209478,3493700
2018-01-12,55.93729782104492,56.09639638660703,55.394919357006295,55.93729782104492,4223500
2018-01-16,56.87017059326172,57.072657603283425,56.08914453972897,56.38564731680162,5327800
2018-01-17,57.904296875,58.33819833500338,56.97863895569773,57.2100534355233,6547600
2018-01-18,57.32577133178711,58.28759023006718,57.14497855469797,57.96939869419353,3447200
2018-01-19,57.60781478881836,57.82476281712002,57.20283520474446,57.51379901093224,3749400
2018-01-22,57.97663497924805,58.17912203665973,57.68013765014051,57.723526157483434,3988300
2018-01-23,58.0489387512207,58.23696477230479,57.5354879589995,57.680125481893924,2833000
2018-01-24,57.752437591552734,58.280349341798015,57.6439608360337,58.21526659890078,3119600
2018-01-25,57.61504364013672,58.175502379447835,57.406774411722786,57.85369144149882,2927300
2018-01-26,57.41254806518555,57.85368283821551,56.69661028492263,57.78136683813917,4772400
2018-01-29,56.7110710144043,57.76690005921142,56.68937676621794,57.253449288491616,3280500
2018-01-30,56.76891326904297,57.60779412619022,56.71829152886035,56.87015674940821,3334300
2018-01-31,56.68938446044922,57.04373676942115,56.298871388020665,56.8557162480487,4855700
2018-02-01,56.81954574584961,57.09434874200263,56.11806898694233,56.494120999948485,3119800
2018-02-02,55.82157897949219,56.65322133067964,55.431065923374724,56.49412832324598,5239700
2018-02-05,53.70268630981445,56.36323334911949,53.64121742968054,55.893893814295694,5372900
2018-02-06,53.738853454589844,53.74608671190086,52.10449041326057,53.39896208663592,7556400
2018-02-07,53.189247131347656,54.02812290422878,53.167547359475606,53.39896193654889,6753700
2018-02-08,51.76458740234375,53.54358760296437,51.525939620986016,53.22539056115406,8210800
2018-02-09,51.61996078491211,52.54562460059575,50.79916540541724,52.068328937007685,6871000
2018-02-12,51.93091583251953,52.52391592418312,51.67057379058354,51.72119554777344,4372900
2018-02-13,51.85860824584961,52.06109530749032,51.11374276166045,51.72120394658258,4043600
2018-02-14,52.010459899902344,52.09724241099643,51.12819034786264,51.59101937231672,5503100
2018-02-15,52.581764221191406,52.63238597191549,51.09203368500525,52.205717718292085,7410900
2018-02-16,51.20051193237305,51.525936694024004,48.92252204874476,50.57858439544958,14988800
2018-02-20,49.67462158203125,51.200512950960466,49.19009278151637,51.186046440126255,8715200
2018-02-21,48.792362213134766,49.84819151314337,48.77066795970475,49.84095825621389,6647900
2018-02-22,48.91529083251953,49.355702853680185,48.48862254868661,48.72726480907849,5972000
2018-02-23,49.91327667236328,49.97836495314004,48.70558202294198,49.146716921748826,5740900
