Price,Close,High,Low,Open,Volume
Ticker,URI,URI,URI,URI,URI
Date,,,,,
2018-01-02,169.6177978515625,169.98912859655368,167.78070668432534,168.97285968725762,813300
2018-01-03,171.1910400390625,171.7284884844244,169.44189099965612,170.46792622980422,844100
2018-01-04,168.0738525390625,172.58838962079133,165.7579559701993,171.83597671416004,1331000
2018-01-05,167.46798706054688,169.36370589879178,165.63089624237418,169.0510032444291,1078600
2018-01-08,168.5135955810547,168.72857498023689,165.56252693722467,167.3800705509098,1623600
2018-01-09,168.4940185546875,169.5689153631826,166.80351258358542,168.80672123006215,981500
2018-01-10,169.24642944335938,170.93693524588403,167.5852376499174,167.8099833563786,1100500
2018-01-11,175.88145446777344,175.88145446777344,170.65357055099935,170.81968824808501,1533900
2018-01-12,176.76092529296875,178.6859584057705,175.42220228242087,176.47755152018672,882600
2018-01-16,174.88475036621094,179.7999320997959,172.64701460053212,177.7967233524566,1083800
2018-01-17,176.0573272705078,176.55568032988887,173.46782376026903,174.67950921691695,693800
2018-01-18,177.10296630859375,177.64039991384686,175.66651978038178,176.21373466532208,814400
2018-01-19,179.47744750976562,180.04420990551048,176.69251209659475,177.55241460179067,1208300
2018-01-22,182.84869384765625,182.89755550296246,176.86839701817553,179.79991741074195,995400
2018-01-23,181.62721252441406,184.42192900540806,179.6826470285552,183.22000991529882,1531500
2018-01-24,181.28524780273438,182.80963621082213,179.6826837185286,182.213559727097,1836900
2018-01-25,177.75762939453125,184.68578571396216,172.5199790022027,181.75426530580404,3108700
2018-01-26,181.13864135742188,182.97573225232475,176.32118330749037,180.4741705548729,1963200
2018-01-29,176.3505096435547,184.01154660503727,176.0964498913803,180.7086952743458,1996900
2018-01-30,177.98239135742188,178.81299484638134,172.75450685499868,173.01834789074235,1401100
2018-01-31,176.97589111328125,181.64677919585856,175.67624858421075,180.8748187004928,1420300
2018-02-01,175.54920959472656,179.34064746582322,174.3766044016455,176.55569708558218,1431400
2018-02-02,169.34417724609375,174.1421028998336,169.09010258331048,173.52647879907093,1496700
2018-02-05,162.90460205078125,171.99230374520315,162.77756472340846,167.80023595723,2209500
2018-02-06,167.4289093017578,168.81649392717216,157.72558329139747,158.57571949241213,1982500
2018-02-07,169.6177978515625,172.04118424140643,166.4224359561302,166.59833496025246,1839700
